"date","max_wind_speed","wind_direction"
"02-01-2018",4.32911392405063,190.639240506329
"02-01-2019",4.62893081761006,228.094339622642
"02-01-2020",4.68125,217.48125
"02-02-2010",4.83448275862069,243.765517241379
"02-02-2011",5.04166666666667,236.854166666667
"02-02-2012",5.57246376811594,237.717391304348
"02-02-2013",4.96039603960396,202.643564356436
"02-02-2014",5.38732394366197,244.971830985915
"02-02-2015",4.63636363636364,210.69696969697
"02-02-2016",4.80666666666667,202.333333333333
"02-02-2017",4.75974025974026,248.876623376623
"02-02-2018",5.09493670886076,214.310126582278
"02-02-2019",4.36024844720497,210.16149068323
"02-02-2020",4.57407407407407,198.91975308642
"02-03-2010",4.98601398601399,238.328671328671
"02-03-2011",5.07586206896552,242.275862068966
"02-03-2012",4.88571428571429,222.135714285714
"02-03-2013",5.29126213592233,220.815533980583
"02-03-2014",4.76760563380282,217.535211267606
"02-03-2015",4.84375,234.234375
"02-03-2016",4.56081081081081,185.682432432432
"02-03-2017",4.59868421052632,209.302631578947
"02-03-2018",4.1625,202.9375
"02-03-2019",4.05696202531646,204.215189873418
"02-03-2020",4.17575757575758,193.521212121212
"02-04-2010",4.47517730496454,225.262411347518
"02-04-2011",5.56081081081081,226.608108108108
"02-04-2012",5.14285714285714,190.492857142857
"02-04-2013",5.31683168316832,184.762376237624
"02-04-2014",4.23943661971831,174.93661971831
"02-04-2015",4.04724409448819,211.637795275591
"02-04-2016",4.63870967741935,155.703225806452
"02-04-2017",4.24183006535948,226.176470588235
"02-04-2018",4.44025157232704,228.062893081761
"02-04-2019",4.3,225.4875
"02-04-2020",4.36477987421384,198.37106918239
"02-05-2010",4.75524475524475,151.237762237762
"02-05-2011",4.68027210884354,212.877551020408
"02-05-2012",4.81617647058824,184.845588235294
"02-05-2013",4.41,147.66
"02-05-2014",4.53191489361702,167.631205673759
"02-05-2015",4.31451612903226,189.395161290323
"02-05-2016",4.3921568627451,144.62091503268
"02-05-2017",4.01324503311258,180.920529801325
"02-05-2018",4.1125,172.0625
"02-05-2019",3.89102564102564,202.99358974359
"02-05-2020",4.25170068027211,187.639455782313
"02-06-2010",4.20979020979021,194.202797202797
"02-06-2011",5.09090909090909,160.755244755245
"02-06-2012",4.91304347826087,200.63768115942
"02-06-2013",4.57281553398058,222.04854368932
"02-06-2014",4.43571428571429,161.071428571429
"02-06-2015",4.64462809917355,147.272727272727
"02-06-2016",4.34228187919463,174.979865771812
"02-06-2017",4.35761589403973,168.019867549669
"02-06-2018",4.10191082802548,168.815286624204
"02-06-2019",4.18987341772152,168.822784810127
"02-06-2020",4.3525641025641,155.967948717949
"02-07-2010",4.54861111111111,160.076388888889
"02-07-2011",4.83221476510067,177.295302013423
"02-07-2012",5.5,158.297101449275
"02-07-2013",4.99074074074074,169.388888888889
"02-07-2014",4.68707482993197,175.21768707483
"02-07-2015",5.06153846153846,160.223076923077
"02-07-2016",4.33333333333333,146.826666666667
"02-07-2017",4.17218543046358,147.350993377483
"02-07-2018",4.23125,146.9375
"02-07-2019",4.36477987421384,162.194968553459
"02-07-2020",4.50326797385621,155.143790849673
"02-08-2010",5.01369863013699,171.506849315069
"02-08-2011",5.60810810810811,170.101351351351
"02-08-2012",5.5036496350365,164.583941605839
"02-08-2013",5.35643564356436,161.138613861386
"02-08-2014",5.19858156028369,156.900709219858
"02-08-2015",5.38636363636364,168.992424242424
"02-08-2016",4.43506493506494,181.136363636364
"02-08-2017",5.18064516129032,162.767741935484
"02-08-2018",4.94936708860759,179.094936708861
"02-08-2019",5.325,160.41875
"02-08-2020",4.42944785276074,158.527607361963
"02-09-2010",5.07586206896552,169.765517241379
"02-09-2011",5.19310344827586,179.613793103448
"02-09-2012",5.16058394160584,160.36496350365
"02-09-2013",5.10891089108911,174.019801980198
"02-09-2014",4.98571428571429,162.828571428571
"02-09-2015",5.26865671641791,149.485074626866
"02-09-2016",4.21290322580645,185.296774193548
"02-09-2017",4.67721518987342,142.272151898734
"02-09-2018",4.70512820512821,175.50641025641
"02-09-2019",4.96178343949045,171.356687898089
"02-09-2020",4.68152866242038,161.59872611465
"02-10-2010",5.15753424657534,166.22602739726
"02-10-2011",5.12925170068027,191.789115646258
"02-10-2012",5.20863309352518,169.028776978417
"02-10-2013",4.96190476190476,177.790476190476
"02-10-2014",5.12765957446809,168.113475177305
"02-10-2015",5.50354609929078,141.524822695035
"02-10-2016",4.35761589403973,207.841059602649
"02-10-2017",4.07643312101911,179.636942675159
"02-10-2018",4.75,168.13125
"02-10-2019",4.96913580246914,159.827160493827
"02-10-2020",5.23312883435583,168.055214723926
"02-11-2010",5.13103448275862,206
"02-11-2011",4.91836734693878,196.034013605442
"02-11-2012",4.69852941176471,167.742647058824
"02-11-2013",4.40178571428571,165.035714285714
"02-11-2014",4.94366197183099,172.492957746479
"02-11-2015",4.74829931972789,172.176870748299
"02-11-2016",4.30519480519481,202.766233766234
"02-11-2017",4.25308641975309,188.666666666667
"02-11-2018",4.48148148148148,144.104938271605
"02-11-2019",4.55828220858896,189.846625766871
"02-11-2020",4.40740740740741,197.635802469136
"02-12-2010",4.6993006993007,228.853146853147
"02-12-2011",5.41379310344828,228.165517241379
"02-12-2012",4.61940298507463,194.738805970149
"02-12-2013",4.38135593220339,186.5
"02-12-2014",4.46258503401361,233.190476190476
"02-12-2015",4.44520547945205,207.5
"02-12-2016",4.35483870967742,212.38064516129
"02-12-2017",4.4968152866242,210.03821656051
"02-12-2018",4.00625,182.33125
"02-12-2019",4.62732919254658,200.465838509317
"02-12-2020",3.99390243902439,217.737804878049
"03-01-2010",4.67123287671233,228.095890410959
"03-01-2011",5.15753424657534,212.739726027397
"03-01-2012",4.85611510791367,213.942446043165
"03-01-2013",4.75,224.544642857143
"03-01-2014",4.66666666666667,227.120567375887
"03-01-2015",5.39568345323741,255.798561151079
"03-01-2016",4.4025974025974,197.019480519481
"03-01-2017",4.84210526315789,234.203947368421
"03-01-2018",4.0440251572327,199.547169811321
"03-01-2019",4.5,229.7125
"03-01-2020",4.95625,222.45
"03-02-2010",5.06164383561644,239.712328767123
"03-02-2011",5.17808219178082,223.308219178082
"03-02-2012",5.43065693430657,235.445255474453
"03-02-2013",4.9009900990099,208.049504950495
"03-02-2014",5.29285714285714,240.464285714286
"03-02-2015",4.89147286821705,231.302325581395
"03-02-2016",4.21854304635762,205.258278145695
"03-02-2017",5.33333333333333,249.486666666667
"03-02-2018",5.1375,217.4125
"03-02-2019",4.21383647798742,211.188679245283
"03-02-2020",4.66049382716049,190.635802469136
"03-03-2010",4.72727272727273,211.965034965035
"03-03-2011",5.27891156462585,247.408163265306
"03-03-2012",4.75539568345324,222.359712230216
"03-03-2013",5.57843137254902,230.490196078431
"03-03-2014",4.68794326241135,213.148936170213
"03-03-2015",5.14503816793893,219.526717557252
"03-03-2016",4.53020134228188,197.409395973154
"03-03-2017",4.50326797385621,205.084967320261
"03-03-2018",4.2625,197.46875
"03-03-2019",4.0377358490566,178.396226415094
"03-03-2020",4.5,204.621951219512
"03-04-2010",4.77142857142857,221.435714285714
"03-04-2011",5.67123287671233,239.22602739726
"03-04-2012",5.13669064748201,184.712230215827
"03-04-2013",5.93137254901961,202.627450980392
"03-04-2014",4.62237762237762,178.076923076923
"03-04-2015",4.28125,195.1015625
"03-04-2016",4.67105263157895,163.664473684211
"03-04-2017",4.4,207.26
"03-04-2018",4.5031847133758,216.675159235669
"03-04-2019",3.9685534591195,190.786163522013
"03-04-2020",4.16352201257862,211.924528301887
"03-05-2010",4.90972222222222,156.444444444444
"03-05-2011",4.58503401360544,215.884353741497
"03-05-2012",4.58088235294118,188.191176470588
"03-05-2013",4.65656565656566,141.848484848485
"03-05-2014",4.45390070921986,145.730496453901
"03-05-2015",4.19327731092437,219.025210084034
"03-05-2016",4.44805194805195,157.538961038961
"03-05-2017",4.07142857142857,180.38961038961
"03-05-2018",4.0125786163522,158.572327044025
"03-05-2019",4.11392405063291,180.76582278481
"03-05-2020",4.12337662337662,176.694805194805
"03-06-2010",4.53793103448276,184.648275862069
"03-06-2011",5.04166666666667,181.347222222222
"03-06-2012",4.55797101449275,178.760869565217
"03-06-2013",4.7378640776699,208.097087378641
"03-06-2014",4.67857142857143,145.664285714286
"03-06-2015",4.41935483870968,142.5
"03-06-2016",4.13513513513514,173.189189189189
"03-06-2017",4.05228758169935,167.764705882353
"03-06-2018",4.20625,167.0625
"03-06-2019",4.0440251572327,154.96855345912
"03-06-2020",4.94805194805195,151.246753246753
"03-07-2010",4.61538461538461,181.874125874126
"03-07-2011",5.17006802721088,193.333333333333
"03-07-2012",5.71323529411765,164.977941176471
"03-07-2013",5,173.238095238095
"03-07-2014",4.97260273972603,163.664383561644
"03-07-2015",4.9765625,174.375
"03-07-2016",4.33552631578947,168.388157894737
"03-07-2017",4.26,153.88
"03-07-2018",4.38509316770186,168.751552795031
"03-07-2019",4.27672955974843,162.761006289308
"03-07-2020",4.48993288590604,145.845637583893
"03-08-2010",5.53061224489796,172.068027210884
"03-08-2011",5.50335570469799,183.221476510067
"03-08-2012",5.38405797101449,164.144927536232
"03-08-2013",5.10679611650485,151.407766990291
"03-08-2014",5.02158273381295,164.482014388489
"03-08-2015",5.07575757575758,151.401515151515
"03-08-2016",4.59868421052632,174.611842105263
"03-08-2017",5.99354838709677,159.503225806452
"03-08-2018",5.20382165605096,174.356687898089
"03-08-2019",5.39375,158.61875
"03-08-2020",4.63803680981595,160.625766871166
"03-09-2010",5.1830985915493,174.619718309859
"03-09-2011",5.20138888888889,184.048611111111
"03-09-2012",5.25,153.75
"03-09-2013",4.94,172.3
"03-09-2014",4.98581560283688,167.964539007092
"03-09-2015",5.21804511278195,142.631578947368
"03-09-2016",4.55128205128205,175.185897435897
"03-09-2017",4.8,146.8875
"03-09-2018",5.01875,171.1625
"03-09-2019",4.89240506329114,168.626582278481
"03-09-2020",4.67924528301887,152.51572327044
"03-10-2010",5.625,145.375
"03-10-2011",5.1448275862069,206.262068965517
"03-10-2012",5.32142857142857,193.457142857143
"03-10-2013",5.21100917431193,176.009174311927
"03-10-2014",5.44285714285714,163.785714285714
"03-10-2015",5.47183098591549,137.12676056338
"03-10-2016",4.31410256410256,193.25
"03-10-2017",4.38607594936709,171.613924050633
"03-10-2018",4.72327044025157,164.616352201258
"03-10-2019",4.7625,163.98125
"03-10-2020",4.82926829268293,173.140243902439
"03-11-2010",5.14685314685315,180.727272727273
"03-11-2011",4.71428571428571,209.666666666667
"03-11-2012",4.48550724637681,172.905797101449
"03-11-2013",4.82242990654206,147.439252336449
"03-11-2014",4.97857142857143,176.892857142857
"03-11-2015",4.51655629139073,182.377483443709
"03-11-2016",4.58940397350993,197.927152317881
"03-11-2017",4.09375,191.95
"03-11-2018",4.42857142857143,171.757763975155
"03-11-2019",4.66049382716049,196.432098765432
"03-11-2020",4.67283950617284,188.253086419753
"03-12-2010",5,225.111111111111
"03-12-2011",4.89041095890411,233.602739726027
"03-12-2012",4.57352941176471,208.147058823529
"03-12-2013",4.01574803149606,175.44094488189
"03-12-2014",4.64788732394366,221.830985915493
"03-12-2015",4.30872483221477,170.771812080537
"03-12-2016",4.5,207.967105263158
"03-12-2017",4.08333333333333,217.762820512821
"03-12-2018",4.06875,169.54375
"03-12-2019",4.45,201.90625
"03-12-2020",4.26829268292683,206.359756097561
"04-01-2010",4.91780821917808,235.047945205479
"04-01-2011",5.06849315068493,229.472602739726
"04-01-2012",4.88489208633094,202.676258992806
"04-01-2013",5.55454545454545,229.190909090909
"04-01-2014",4.82142857142857,225.392857142857
"04-01-2015",5.01438848920863,238.31654676259
"04-01-2016",4.31292517006803,186.020408163265
"04-01-2017",4.71523178807947,229.503311258278
"04-01-2018",4.06369426751592,188.949044585987
"04-01-2019",4.67924528301887,200.603773584906
"04-01-2020",5.51851851851852,224.382716049383
"04-02-2010",5.00689655172414,236.062068965517
"04-02-2011",5.16551724137931,219.08275862069
"04-02-2012",5.05109489051095,238.78102189781
"04-02-2013",5.0990099009901,168.722772277228
"04-02-2014",5.02142857142857,239.9
"04-02-2015",4.79699248120301,227.81954887218
"04-02-2016",4.28859060402685,199.06711409396
"04-02-2017",5.16556291390728,246.298013245033
"04-02-2018",5.28125,219.03125
"04-02-2019",4.44303797468354,228.683544303797
"04-02-2020",4.50617283950617,207.098765432099
"04-03-2010",4.77622377622378,217.531468531469
"04-03-2011",5.04794520547945,241.938356164384
"04-03-2012",4.85,208.935714285714
"04-03-2013",5.98039215686275,236.088235294118
"04-03-2014",4.62758620689655,212.137931034483
"04-03-2015",4.84920634920635,240.857142857143
"04-03-2016",4.3489932885906,190.409395973154
"04-03-2017",4.27272727272727,201.616883116883
"04-03-2018",4.45283018867925,213.666666666667
"04-03-2019",3.9937106918239,179.540880503145
"04-03-2020",4.66666666666667,200.054545454545
"04-04-2010",4.27464788732394,209.380281690141
"04-04-2011",5.32214765100671,233.255033557047
"04-04-2012",4.83571428571429,201.578571428571
"04-04-2013",6.01960784313725,200.686274509804
"04-04-2014",4.67361111111111,188.576388888889
"04-04-2015",4.192,170.584
"04-04-2016",4.41935483870968,153.61935483871
"04-04-2017",4.2751677852349,216.429530201342
"04-04-2018",4.23417721518987,203.398734177215
"04-04-2019",4.19745222929936,188.050955414013
"04-04-2020",4.29813664596273,200.391304347826
"04-05-2010",5.02777777777778,165.444444444444
"04-05-2011",4.58108108108108,210.918918918919
"04-05-2012",5.1037037037037,179.318518518519
"04-05-2013",4.70526315789474,143.831578947368
"04-05-2014",4.47857142857143,143.728571428571
"04-05-2015",4.28099173553719,172.793388429752
"04-05-2016",4.09868421052632,152.493421052632
"04-05-2017",4.59333333333333,160.666666666667
"04-05-2018",4.30817610062893,154.654088050314
"04-05-2019",4.15094339622642,186.949685534591
"04-05-2020",4.18421052631579,172.611842105263
"04-06-2010",4.72027972027972,169.153846153846
"04-06-2011",5.06944444444444,176.388888888889
"04-06-2012",4.85507246376812,191.268115942029
"04-06-2013",4.7156862745098,195.039215686275
"04-06-2014",5.01428571428571,135.228571428571
"04-06-2015",5.05833333333333,135.141666666667
"04-06-2016",4.2,176.713333333333
"04-06-2017",4.16,171.873333333333
"04-06-2018",3.9811320754717,157.698113207547
"04-06-2019",3.9685534591195,153.534591194969
"04-06-2020",4.84868421052632,158.888157894737
"04-07-2010",4.62676056338028,169.366197183099
"04-07-2011",5.33783783783784,184.891891891892
"04-07-2012",5.84057971014493,158.652173913043
"04-07-2013",5.31132075471698,157.094339622642
"04-07-2014",5.2,167.489655172414
"04-07-2015",4.93700787401575,164.834645669291
"04-07-2016",4.4496644295302,151.543624161074
"04-07-2017",4.30201342281879,164.194630872483
"04-07-2018",4.61875,177.1375
"04-07-2019",4.43037974683544,164.753164556962
"04-07-2020",4.70469798657718,136.046979865772
"04-08-2010",4.95862068965517,189.924137931034
"04-08-2011",5.41496598639456,186.612244897959
"04-08-2012",5.44525547445255,163.306569343066
"04-08-2013",5.31683168316832,170.564356435644
"04-08-2014",6.04861111111111,159.027777777778
"04-08-2015",5.19548872180451,168.330827067669
"04-08-2016",4.98039215686275,187.248366013072
"04-08-2017",5.21428571428571,170.383116883117
"04-08-2018",4.66875,174.56875
"04-08-2019",5.1375,166.43125
"04-08-2020",4.51515151515152,163.218181818182
"04-09-2010",5.01408450704225,184.288732394366
"04-09-2011",5.51724137931035,172.234482758621
"04-09-2012",5.30882352941176,166.286764705882
"04-09-2013",5.04,180.9
"04-09-2014",4.97887323943662,173.267605633803
"04-09-2015",5.13636363636364,155.575757575758
"04-09-2016",4.45454545454545,177.87012987013
"04-09-2017",4.89873417721519,167.936708860759
"04-09-2018",4.65189873417722,185.658227848101
"04-09-2019",4.89937106918239,170.477987421384
"04-09-2020",4.59119496855346,150.37106918239
"04-10-2010",5.5531914893617,157.666666666667
"04-10-2011",5.11643835616438,183.369863013699
"04-10-2012",5.34782608695652,188.659420289855
"04-10-2013",5,196.274336283186
"04-10-2014",5.57042253521127,175.119718309859
"04-10-2015",5.27941176470588,148.992647058824
"04-10-2016",4.22727272727273,182.961038961039
"04-10-2017",4.44375,153.8
"04-10-2018",4.65408805031447,172.320754716981
"04-10-2019",5.27044025157233,156.276729559748
"04-10-2020",4.85802469135802,174.067901234568
"04-11-2010",4.70833333333333,194.6875
"04-11-2011",4.87837837837838,196.445945945946
"04-11-2012",4.74264705882353,189.25
"04-11-2013",4.75,182.375
"04-11-2014",4.79861111111111,169.840277777778
"04-11-2015",4.52777777777778,177.847222222222
"04-11-2016",4.41830065359477,193.588235294118
"04-11-2017",4.44375,185.125
"04-11-2018",4.34810126582278,165.379746835443
"04-11-2019",4.52469135802469,181.5
"04-11-2020",4.20987654320988,175.055555555556
"04-12-2010",4.76923076923077,233.342657342657
"04-12-2011",4.80689655172414,223.158620689655
"04-12-2012",4.45925925925926,202.548148148148
"04-12-2013",4.14516129032258,198.41935483871
"04-12-2014",4.5448275862069,224.068965517241
"04-12-2015",4.3013698630137,174.246575342466
"04-12-2016",4.2483660130719,211.013071895425
"04-12-2017",4.57051282051282,212.916666666667
"04-12-2018",4.14465408805031,177.691823899371
"04-12-2019",4.33540372670807,193.925465838509
"04-12-2020",4.35802469135802,217.179012345679
"05-01-2010",5.11724137931034,224.310344827586
"05-01-2011",5.16666666666667,242.715277777778
"05-01-2012",5.37226277372263,239.423357664234
"05-01-2013",5.37837837837838,259.243243243243
"05-01-2014",4.98571428571429,230.814285714286
"05-01-2015",4.84892086330935,236.035971223022
"05-01-2016",4.4041095890411,186.616438356164
"05-01-2017",4.6953642384106,244.198675496689
"05-01-2018",4.31210191082803,203.554140127389
"05-01-2019",4.43396226415094,201.37106918239
"05-01-2020",5.27777777777778,218.259259259259
"05-02-2010",5.0979020979021,232.167832167832
"05-02-2011",5.17808219178082,232.267123287671
"05-02-2012",4.71942446043165,232.561151079137
"05-02-2013",5.19607843137255,189.147058823529
"05-02-2014",4.9136690647482,215.712230215827
"05-02-2015",4.736,226.152
"05-02-2016",4.38815789473684,203.953947368421
"05-02-2017",5.375,246.440789473684
"05-02-2018",5.11949685534591,228.805031446541
"05-02-2019",4.63924050632911,221.73417721519
"05-02-2020",4.41975308641975,213.382716049383
"05-03-2010",4.69655172413793,209.903448275862
"05-03-2011",4.69387755102041,238.69387755102
"05-03-2012",4.88571428571429,222.307142857143
"05-03-2013",5.57843137254902,216.558823529412
"05-03-2014",4.87234042553191,220.808510638298
"05-03-2015",4.53488372093023,223.883720930233
"05-03-2016",4.44295302013423,179.476510067114
"05-03-2017",4.42763157894737,222.138157894737
"05-03-2018",4.15094339622642,211.51572327044
"05-03-2019",4.33962264150943,194.74213836478
"05-03-2020",4.55757575757576,216.218181818182
"05-04-2010",4.73758865248227,229.659574468085
"05-04-2011",5.07432432432432,229.013513513514
"05-04-2012",4.74285714285714,191.071428571429
"05-04-2013",5.67326732673267,205.940594059406
"05-04-2014",4.56737588652482,192.113475177305
"05-04-2015",4.29268292682927,173.569105691057
"05-04-2016",4.16993464052288,168.287581699346
"05-04-2017",4.34,229.193333333333
"05-04-2018",4.31210191082803,186.152866242038
"05-04-2019",4.4625,216.075
"05-04-2020",4.41025641025641,181.762820512821
"05-05-2010",4.75694444444444,161.138888888889
"05-05-2011",4.60135135135135,193.195945945946
"05-05-2012",4.75182481751825,186.306569343066
"05-05-2013",4.80412371134021,148.649484536082
"05-05-2014",4.7841726618705,131.748201438849
"05-05-2015",4.33333333333333,183.258333333333
"05-05-2016",5.26315789473684,145.815789473684
"05-05-2017",4.57333333333333,162.413333333333
"05-05-2018",4.21518987341772,152.822784810127
"05-05-2019",4.38853503184713,201.082802547771
"05-05-2020",4.2751677852349,186.221476510067
"05-06-2010",4.77464788732394,176.19014084507
"05-06-2011",5.08391608391608,192.048951048951
"05-06-2012",5.25547445255474,184.941605839416
"05-06-2013",4.54,203.86
"05-06-2014",4.98571428571429,161.507142857143
"05-06-2015",4.83606557377049,131.081967213115
"05-06-2016",3.81333333333333,184.42
"05-06-2017",4.13907284768212,172.695364238411
"05-06-2018",4.4,161.6125
"05-06-2019",4.21019108280255,148.152866242038
"05-06-2020",4.46,171.366666666667
"05-07-2010",3.96478873239437,170.098591549296
"05-07-2011",5.12328767123288,163.705479452055
"05-07-2012",5.44604316546763,161.158273381295
"05-07-2013",4.8,164.761904761905
"05-07-2014",5.1958041958042,148.874125874126
"05-07-2015",4.96875,177.078125
"05-07-2016",4.91333333333333,166.826666666667
"05-07-2017",4.41558441558442,167.733766233766
"05-07-2018",5.0375,176.46875
"05-07-2019",4.27044025157233,163.232704402516
"05-07-2020",4.66666666666667,130.74
"05-08-2010",5.01379310344828,172.806896551724
"05-08-2011",5.05369127516779,190.51677852349
"05-08-2012",5.55797101449275,155.188405797101
"05-08-2013",4.98019801980198,174.80198019802
"05-08-2014",6.0354609929078,147.41134751773
"05-08-2015",5.02255639097744,161.233082706767
"05-08-2016",4.52941176470588,172.143790849673
"05-08-2017",5.95424836601307,170.614379084967
"05-08-2018",4.86792452830189,177.540880503145
"05-08-2019",5.04347826086957,167.571428571429
"05-08-2020",4.32926829268293,171.475609756098
"05-09-2010",4.5034965034965,181.916083916084
"05-09-2011",5.26056338028169,176.915492957746
"05-09-2012",5.40875912408759,169.700729927007
"05-09-2013",5.02020202020202,172.828282828283
"05-09-2014",5.11347517730496,187.255319148936
"05-09-2015",5.09701492537313,164.619402985075
"05-09-2016",4.54193548387097,169.01935483871
